"","week_canton","ndvi"
"791","2020-10-112",0.655211467012846
"792","2020-10-110",0.299774512607699
"793","2020-10-106",0.699970991662024
"794","2020-10-118",0.33199125577978
"795","2020-10-103",0.670176258673518
"796","2020-10-117",0.897545237603196
"797","2020-10-102",0.37119854730421
"798","2020-10-108",0.60487471186492
"799","2020-10-120",0.826227083811375
"800","2020-10-115",0.390627461150121
"801","2020-10-107",0.821428379061311
"802","2020-10-114",0.675905290388893
"803","2020-10-119",0.597772464692782
"804","2020-10-104",0.6646768368998
"805","2020-10-101",0.41197195143181
"806","2020-10-109",0.398800537306979
"807","2020-10-105",0.765596675754814
"808","2020-10-113",0.166163001178691
"809","2020-10-116",0.919064328246367
"810","2020-10-111",0.281408690220226
"811","2020-11-201",0.809571849313077
"812","2020-11-205",0.660777630802226
"813","2020-11-203",0.548314029384685
"814","2020-11-215",0.823030480244861
"815","2020-11-214",0.65418622821265
"816","2020-11-206",0.590039422733565
"817","2020-11-209",0.397448284830273
"818","2020-11-207",0.506574799499474
"819","2020-11-208",0.590083356804989
"820","2020-11-216",0.847146330612229
"821","2020-11-210",0.818914607819094
"822","2020-11-204",0.739858936996351
"823","2020-11-202",0.515520172652532
"824","2020-11-212",0.937265773168545
"825","2020-11-213",0.76805008237598
"826","2020-11-211",0.781332698480662
"827","2020-11-306",0.736628122390393
"828","2020-11-301",0.791275802699089
"829","2020-11-308",0.900990377605378
"830","2020-11-304",0.607231901056219
"831","2020-11-303",0.463175661132325
"832","2020-11-307",0.775090727001664
"833","2020-11-302",0.810734907226257
"834","2020-11-305",0.757874907349641
"835","2020-11-507",0.563076223913295
"836","2020-11-504",0.429868029340847
"837","2020-11-506",0.418426355161808
"838","2020-11-505",0.313804468095216
"839","2020-11-511",0.488483101787049
"840","2020-11-510",0.723132128085731
"841","2020-11-501",0.281906347086661
"842","2020-11-509",0.591694956484492
"843","2020-11-502",0.538452249266854
"844","2020-11-503",0.511179991305358
"845","2020-11-508",0.828209668620121
"846","2020-11-402",0.72039820661112
"847","2020-11-407",0.367758639332269
"848","2020-11-408",0.391775624849447
"849","2020-11-401",0.556495835925038
"850","2020-11-406",0.695680553523034
"851","2020-11-409",0.33267099059298
"852","2020-11-405",0.710794101958192
"853","2020-11-404",0.761290740562424
"854","2020-11-403",0.540652224206051
"855","2020-11-410",0.665865963841429
"856","2020-11-706",0.785348053451606
"857","2020-11-701",0.838295806022418
"858","2020-11-705",0.487645165799839
"859","2020-11-702",0.721017265926771
"860","2020-11-703",0.883706189984153
"861","2020-11-704",0.840270395151411
"862","2020-11-603",0.748012588923049
"863","2020-11-610",0.833600845780693
"864","2020-11-608",0.766919140932939
"865","2020-11-602",0.604085221226285
"866","2020-11-611",0.801964004231107
"867","2020-11-604",0.653270937286097
"868","2020-11-605",0.693312765881979
"869","2020-11-609",0.82078495727131
"870","2020-11-601",0.743624051326339
"871","2020-11-606",0.767219035295986
"872","2020-11-112",0.646699415602301
"873","2020-11-110",0.356195009817407
"874","2020-11-106",0.67776762926292
"875","2020-11-118",0.359205684958871
"876","2020-11-103",0.670407821725337
"877","2020-11-117",0.854152003164843
"878","2020-11-102",0.368096775443026
"879","2020-11-108",0.590036944079279
"880","2020-11-120",0.827545458969961
"881","2020-11-115",0.410633413626579
"882","2020-11-107",0.823239169568295
"883","2020-11-114",0.643121063888797
"884","2020-11-119",0.56568561474333
"885","2020-11-104",0.635672508946445
"886","2020-11-101",0.356042552704476
"887","2020-11-109",0.349631937754303
"888","2020-11-105",0.761837848056093
"889","2020-11-113",0.163295058906913
"890","2020-11-116",0.923843922179973
"891","2020-11-111",0.573464471861995
"892","2020-12-201",0.803372902070056
"893","2020-12-205",0.658460425708029
"894","2020-12-203",0.537905540962642
"895","2020-12-215",0.827230770537429
"896","2020-12-214",0.567688548105551
"897","2020-12-206",0.601188922373135
"898","2020-12-209",0.370625916953048
"899","2020-12-207",0.496471780505602
"900","2020-12-208",0.583188258632953
"901","2020-12-216",0.838142492982886
"902","2020-12-210",0.803487273591407
"903","2020-12-204",0.715578760393914
"904","2020-12-202",0.256156436695521
"905","2020-12-212",0.891316387362519
"906","2020-12-213",0.719938670095238
"907","2020-12-211",0.787665115124201
"908","2020-12-306",0.742469859812051
"909","2020-12-301",0.776248154052621
"910","2020-12-308",0.896433733872544
"911","2020-12-304",0.624134328611684
"912","2020-12-303",0.426508687478366
"913","2020-12-307",0.807489962514126
"914","2020-12-302",0.756647488752655
"915","2020-12-305",0.771275762919813
"916","2020-12-507",0.546010730799626
"917","2020-12-504",0.402154073869314
"918","2020-12-506",0.370764838173498
"919","2020-12-505",0.309299495978822
"920","2020-12-511",0.463831294756498
"921","2020-12-510",0.701472090959846
"922","2020-12-501",0.269892259861396
"923","2020-12-509",0.565791116523299
"924","2020-12-502",0.529678167162474
"925","2020-12-503",0.502626789333397
"926","2020-12-508",0.848706588288303
"927","2020-12-402",0.717241553708485
"928","2020-12-407",0.365457405713582
"929","2020-12-408",0.381249231829856
"930","2020-12-401",0.713325861306251
"931","2020-12-406",0.637673906550001
"932","2020-12-409",0.264884295225825
"933","2020-12-405",0.675532533162542
"934","2020-12-404",0.78008726178532
"935","2020-12-403",0.564726808355554
"936","2020-12-410",0.521028595392974
"937","2020-12-706",0.781771292727028
"938","2020-12-701",0.88307159535952
"939","2020-12-705",0.521739144902673
"940","2020-12-702",0.742365402530931
"941","2020-12-703",0.87442294669281
"942","2020-12-704",0.827848111020884
"943","2020-12-603",0.774834404079404
"944","2020-12-610",0.854553700077249
"945","2020-12-608",0.760375966111445
"946","2020-12-602",0.612726288211456
"947","2020-12-611",0.797433335559469
"948","2020-12-604",0.619353480626503
"949","2020-12-605",0.762777947136542
"950","2020-12-609",0.816502201827324
"951","2020-12-601",0.71457705203149
"952","2020-12-606",0.744006708414838
"953","2020-12-112",0.63685662049689
"954","2020-12-110",0.449064248198484
"955","2020-12-106",0.659719886543751
"956","2020-12-118",0.406168674163855
"957","2020-12-103",0.672718218319531
"958","2020-12-117",0.811038554064515
"959","2020-12-102",0.369448517363644
"960","2020-12-108",0.577895494131399
"961","2020-12-120",0.833035976659453
"962","2020-12-115",0.447910236550324
"963","2020-12-107",0.834365216193681
"964","2020-12-114",0.609934568589871
"965","2020-12-119",0.553866439875121
"966","2020-12-104",0.605974065376898
"967","2020-12-101",0.289129678769917
"968","2020-12-109",0.291545372920645
"969","2020-12-105",0.759292653945896
"970","2020-12-113",0.160708958792064
"971","2020-12-116",0.930028564241556
"972","2020-12-111",0.860552175968378
"973","2020-13-201",0.803248254804728
"974","2020-13-205",0.639594280046936
"975","2020-13-203",0.528848780507719
"976","2020-13-215",0.780718500332088
"977","2020-13-214",0.51492292794627
"978","2020-13-206",0.597840220910094
"979","2020-13-209",0.386545550802461
"980","2020-13-207",0.490559471196169
"981","2020-13-208",0.590907196323639
"982","2020-13-216",0.822746664905022
"983","2020-13-210",0.742470022634076
"984","2020-13-204",0.706339056090787
"985","2020-13-202",0.247577130763564
"986","2020-13-212",0.67794197661817
"987","2020-13-213",0.668995433660715
"988","2020-13-211",0.662180309609109
"989","2020-13-306",0.725645893965668
"990","2020-13-301",0.754830080729162
"991","2020-13-308",0.888760695075876
"992","2020-13-304",0.643400952360276
"993","2020-13-303",0.429012040841031
"994","2020-13-307",0.634801209970504
"995","2020-13-302",0.669310082861713
"996","2020-13-305",0.729221471000792
"997","2020-13-507",0.546594212563836
"998","2020-13-504",0.406710525341135
"999","2020-13-506",0.391314258549073
"1000","2020-13-505",0.30272411661627
"1001","2020-13-511",0.480794782795736
"1002","2020-13-510",0.689209862318303
"1003","2020-13-501",0.261422166195839
"1004","2020-13-509",0.569100347932399
"1005","2020-13-502",0.526619301005089
"1006","2020-13-503",0.493822904887914
"1007","2020-13-508",0.82687088043168
"1008","2020-13-402",0.720938744429263
"1009","2020-13-407",0.389158589823087
"1010","2020-13-408",0.362350699965308
"1011","2020-13-401",0.806347228251951
"1012","2020-13-406",0.608395388917814
"1013","2020-13-409",0.236399313659109
"1014","2020-13-405",0.67681860335615
"1015","2020-13-404",0.773185324138599
"1016","2020-13-403",0.549682066131844
"1017","2020-13-410",0.539832644491506
"1018","2020-13-706",0.7656951705518
"1019","2020-13-701",0.869610393862377
"1020","2020-13-705",0.566169205186504
"1021","2020-13-702",0.706145461878054
"1022","2020-13-703",0.831322282932739
"1023","2020-13-704",0.675758161813448
"1024","2020-13-603",0.77002013855703
"1025","2020-13-610",0.857111613715473
"1026","2020-13-608",0.75515390492243
"1027","2020-13-602",0.601021941109159
"1028","2020-13-611",0.791317644841309
"1029","2020-13-604",0.613470087142821
"1030","2020-13-605",0.806429012655214
"1031","2020-13-609",0.809214301236848
"1032","2020-13-601",0.698199699369951
"1033","2020-13-606",0.717798192057055
"1034","2020-13-112",0.631703244709318
"1035","2020-13-110",0.466686053381071
"1036","2020-13-106",0.64176299084334
"1037","2020-13-118",0.41520277686351
"1038","2020-13-103",0.65427584155917
"1039","2020-13-117",0.907750455612582
"1040","2020-13-102",0.378877729572871
"1041","2020-13-108",0.500691474023058
"1042","2020-13-120",0.817630612177126
"1043","2020-13-115",0.475572576742954
"1044","2020-13-107",0.825755586975307
"1045","2020-13-114",0.620926819306168
"1046","2020-13-119",0.565174465860654
"1047","2020-13-104",0.582173441202575
"1048","2020-13-101",0.289336129793781
"1049","2020-13-109",0.299298483602389
"1050","2020-13-105",0.749647485818808
"1051","2020-13-113",0.170395624139238
"1052","2020-13-116",0.916482790766518
"1053","2020-13-111",0.795000420033059
"1054","2020-14-201",0.80262686908927
"1055","2020-14-205",0.59057590245634
"1056","2020-14-203",0.519256721179508
"1057","2020-14-215",0.697138186692117
"1058","2020-14-214",0.644818830558393
"1059","2020-14-206",0.584217365452232
"1060","2020-14-209",0.44715156936724
"1061","2020-14-207",0.490906581845599
"1062","2020-14-208",0.613868007358583
"1063","2020-14-216",0.79941611851834
"1064","2020-14-210",0.632873798339816
"1065","2020-14-204",0.717314788493236
"1066","2020-14-202",0.456535883347468
"1067","2020-14-212",0.533325432202563
"1068","2020-14-213",0.627848110228939
"1069","2020-14-211",0.396367053769186
"1070","2020-14-306",0.684097953826941
"1071","2020-14-301",0.737022368826917
"1072","2020-14-308",0.868273462511081
"1073","2020-14-304",0.685943046578147
"1074","2020-14-303",0.447570884713588
"1075","2020-14-307",0.364078997482384
"1076","2020-14-302",0.579173446615762
"1077","2020-14-305",0.680775489513482
"1078","2020-14-507",0.560014905200858
"1079","2020-14-504",0.421950121288009
"1080","2020-14-506",0.45828360357403
"1081","2020-14-505",0.311060132714857
"1082","2020-14-511",0.525837601590621
"1083","2020-14-510",0.68728197568002
"1084","2020-14-501",0.263422130507074
"1085","2020-14-509",0.605346084026128
"1086","2020-14-502",0.542749242516724
"1087","2020-14-503",0.479908248241619
"1088","2020-14-508",0.807647127688527
"1089","2020-14-402",0.727272362419308
"1090","2020-14-407",0.434324730229512
"1091","2020-14-408",0.336718923549129
"1092","2020-14-401",0.56185312297511
"1093","2020-14-406",0.607143925459249
"1094","2020-14-409",0.256373558139248
"1095","2020-14-405",0.666887738618411
"1096","2020-14-404",0.742895369736909
"1097","2020-14-403",0.508202476121962
"1098","2020-14-410",0.748220395368605
"1099","2020-14-706",0.768780645046323
"1100","2020-14-701",0.835907838791756
"1101","2020-14-705",0.610695061672096
"1102","2020-14-702",0.613547348068404
"1103","2020-14-703",0.774412135796738
"1104","2020-14-704",0.41774745820256
"1105","2020-14-603",0.760011552007848
"1106","2020-14-610",0.843567530688242
"1107","2020-14-608",0.779786031831303
"1108","2020-14-602",0.578619194570042
"1109","2020-14-611",0.780663842640092
"1110","2020-14-604",0.656783513143343
"1111","2020-14-605",0.819527868713834
"1112","2020-14-609",0.79749639615242
"1113","2020-14-601",0.702807259552015
"1114","2020-14-606",0.725264880661634
"1115","2020-14-112",0.626598304742452
"1116","2020-14-110",0.42516672419247
"1117","2020-14-106",0.631771429217569
"1118","2020-14-118",0.386423192263931
"1119","2020-14-103",0.618024122414852
"1120","2020-14-117",0.886233581971458
"1121","2020-14-102",0.396865491483427
"1122","2020-14-108",0.380384586377692
"1123","2020-14-120",0.783162379244613
"1124","2020-14-115",0.497484561917845
"1125","2020-14-107",0.836164038337213
"1126","2020-14-114",0.663947086808225
"1127","2020-14-119",0.593875542042317
"1128","2020-14-104",0.559861623673125
"1129","2020-14-101",0.349224417374397
"1130","2020-14-109",0.370039009102671
"1131","2020-14-105",0.742588167739306
"1132","2020-14-113",0.193375968465439
"1133","2020-14-116",0.90970583216206
"1134","2020-14-111",0.655739503435024
"1135","2020-15-201",0.800752187159365
"1136","2020-15-205",0.573529481072741
"1137","2020-15-203",0.527717350132652
"1138","2020-15-215",0.663432017791992
"1139","2020-15-214",0.682864135715174
"1140","2020-15-206",0.582146975522817
"1141","2020-15-209",0.443921854406047
"1142","2020-15-207",0.485250681476968
"1143","2020-15-208",0.669994879365158
"1144","2020-15-216",0.773521758003247
"1145","2020-15-210",0.606106981601715
"1146","2020-15-204",0.725790981925168
"1147","2020-15-202",0.570812328902058
"1148","2020-15-212",0.374604962303798
"1149","2020-15-213",0.545034896234573
"1150","2020-15-211",0.263352594756149
"1151","2020-15-306",0.641023020971807
"1152","2020-15-301",0.738381211119388
"1153","2020-15-308",0.85728110117158
"1154","2020-15-304",0.645222978160487
"1155","2020-15-303",0.447756935481935
"1156","2020-15-307",0.172620029702884
"1157","2020-15-302",0.562510070082459
"1158","2020-15-305",0.666773210588509
"1159","2020-15-507",0.551099841639358
"1160","2020-15-504",0.395816040768968
"1161","2020-15-506",0.494610462343462
"1162","2020-15-505",0.315388322743993
"1163","2020-15-511",0.532958126158867
"1164","2020-15-510",0.678059617951164
"1165","2020-15-501",0.261504710107102
"1166","2020-15-509",0.602546170633936
"1167","2020-15-502",0.581634635732468
"1168","2020-15-503",0.470641096497964
"1169","2020-15-508",0.698164089312307
"1170","2020-15-402",0.731360580943297
"1171","2020-15-407",0.468321587792008
"1172","2020-15-408",0.335619858248019
"1173","2020-15-401",0.500033482823251
"1174","2020-15-406",0.607059070957564
"1175","2020-15-409",0.249285033973618
"1176","2020-15-405",0.659209428767313
"1177","2020-15-404",0.725839427999832
"1178","2020-15-403",0.504590913715762
"1179","2020-15-410",0.844768894987408
"1180","2020-15-706",0.721411072366728
"1181","2020-15-701",0.754712391175451
"1182","2020-15-705",0.59948291764319
"1183","2020-15-702",0.559057562584759
"1184","2020-15-703",0.670661578593703
"1185","2020-15-704",0.328475286764714
"1186","2020-15-603",0.743451782760744
"1187","2020-15-610",0.829304142413658
"1188","2020-15-608",0.789940866974536
"1189","2020-15-602",0.591514131390419
"1190","2020-15-611",0.764237868429952
"1191","2020-15-604",0.672720485688931
"1192","2020-15-605",0.833203051268382
"1193","2020-15-609",0.79197595401756
"1194","2020-15-601",0.715364811811099
"1195","2020-15-606",0.755498652285808
"1196","2020-15-112",0.629471386980301
"1197","2020-15-110",0.421260208390288
"1198","2020-15-106",0.623525640715877
"1199","2020-15-118",0.357551553296879
"1200","2020-15-103",0.57718842499278
"1201","2020-15-117",0.843455678255969
"1202","2020-15-102",0.409849352860122
"1203","2020-15-108",0.342774207645629
"1204","2020-15-120",0.766153081743707
"1205","2020-15-115",0.499565636974164
"1206","2020-15-107",0.84233090489882
"1207","2020-15-114",0.685817052082675
"1208","2020-15-119",0.621170140333884
"1209","2020-15-104",0.548383952170504
"1210","2020-15-101",0.383349733636477
"1211","2020-15-109",0.425324578173134
"1212","2020-15-105",0.690553639134473
"1213","2020-15-113",0.198271290066617
"1214","2020-15-116",0.892688974704238
"1215","2020-15-111",0.490335899490423
"1216","2020-16-201",0.806880788487657
"1217","2020-16-205",0.623634883052329
"1218","2020-16-203",0.552605982592892
"1219","2020-16-215",0.553576238366698
"1220","2020-16-214",0.642963401776972
"1221","2020-16-206",0.624970711239479
"1222","2020-16-209",0.471478857792765
"1223","2020-16-207",0.476768026321209
"1224","2020-16-208",0.721751027180806
"1225","2020-16-216",0.674052230958874
"1226","2020-16-210",0.708528393578605
"1227","2020-16-204",0.754773306719678
